"[56, 6]",0.8429385687143762,0.8529812427957666,0.8535819019689987,0.8424498416050686,0.853489834416265,0.8536662121053185,0.8536713103592752
0.8535819019689987,"[61, 3]",0.8121788034519539,0.812657247919489,0.819886527550726,0.8120622568093386,0.8132739938080494,0.8125423400754863
0.8195553844673276,0.8133526850507983,"[59, 3]",0.8190786128343334,0.8170212765957446,0.8184778184778184,0.8190786128343334,0.8166497461928934
0.8182359952324195,0.8157631526305261,0.8177289824133372,"[63, 5]",0.8315778043218591,0.8345104857111811,0.8361545138888888,0.8349978289188016
0.837289972899729,0.8360282148670646,0.8361545138888888,0.8360282148670646,"[63, 3]",0.8093513335528483,0.8131291028446389,0.8194580476656872
0.8170824708573918,0.8129992340518657,0.8137704918032787,0.819971717611226,0.8207301173402869,"[67, 4]",0.7839546544582515,0.7836000877000657
0.7828558932866826,0.7839446067294168,0.7836270110539564,0.7837483617300132,0.7814932573182763,0.7850772242767021,"[65, 3]",0.8136263225206372
0.8289988492520137,0.8287458251756307,0.8140668523676879,0.829364161849711,0.8247990815154994,0.8274753043877785,0.8304753136149153,"[72, 3]"
0.7802786709539121,0.7823178016726403,0.7807807807807807,0.7814410742117252,0.7796934865900382,0.7796934865900382,0.7796934865900382,0.7828994506806782
"[62, 5]",0.8503986571548469,0.8513811574414452,0.8513811574414452,0.8502780400797398,0.8513811574414452,0.8513811574414452,0.8513811574414452
0.8513811574414452,"[70, 2]",0.8264020515107592,0.8273172905525847,0.8273172905525847,0.8270559393804323,0.8273172905525847,0.8273172905525847
0.8273172905525847,0.8273172905525847,"[62, 5]",0.8453903416682573,0.8453470633104501,0.8442201485431347,0.8455672068636798,0.844041944709247
0.8453470633104501,0.8453470633104501,0.8453470633104501,"[56, 4]",0.8418145956607493,0.8423650182607838,0.8423650182607838,0.8382961940445671
0.8425414364640884,0.8409538825384313,0.8423650182607838,0.8416173570019725,"[60, 4]",0.8172018608873255,0.8157065706570656,0.8158518685785254
0.8224952101882114,0.8111350005658029,0.8135363790186124,0.8110182885527207,0.8152320865254619,"[68, 4]",0.8201026856240127,0.8127663792248984
0.8122461111661549,0.8192101607461798,0.8121104185218165,0.8107358621372684,0.8128405825819875,0.8108482628922102,"[58, 4]",0.8461538461538463
0.8468374281233664,0.8392614999478459,0.8476240208877285,0.845309068089112,0.8468374281233664,0.8475463011405252,0.8448941274642746,"[61, 7]"
0.8446167611094543,0.8459322538988775,0.8552845528455284,0.8465125508482984,0.8465807730426165,0.8457029309488324,0.8455962665077947,0.8455962665077947
"[56, 3]",0.8559239868140391,0.8553154375423976,0.8541021671826625,0.8581684128831975,0.8553459119496856,0.854846518834124,0.8561756456136957
0.8552657004830918,"[53, 4]",0.831772816133347,0.8228820598006645,0.8247144340602285,0.8285565398645128,0.8259378572170841,0.8265422498703993
0.8263135946622185,0.8243496357960457,"[60, 2]",0.8356719088426405,0.8449106889707967,0.837470280551593,0.8379476518945479,0.837470280551593
0.844553706505295,0.8387648456057007,0.8437884378843787,"[64, 4]",0.7969910121141072,0.7903319743739079,0.7903319743739079,0.793684826040347
0.7903319743739079,0.7899485786358785,0.7903319743739079,0.7912536443148688,"[55, 5]",0.833266129032258,0.8358601172427734,0.8338570704510896
0.8313216350542653,0.8338570704510896,0.8346823148522865,0.8346823148522865,0.8356247472705216,"[72, 3]",0.829912798379283,0.8312764456981665
0.8321000704721636,0.8293626373626375,0.8321000704721636,0.8321000704721636,0.8312764456981665,0.8312764456981665,"[59, 7]",0.866168263662209
0.8594611463642984,0.8594611463642984,0.8610014543943486,0.8592484949138468,0.8593100581878638,0.8596673596673597,0.8596053997923159,"[67, 5]"
0.851814311777823,0.852794968043015,0.852794968043015,0.8493651599796851,0.852794968043015,0.852794968043015,0.852794968043015,0.852794968043015
"[58, 6]",0.8564003849855631,0.839817147121933,0.842978287205293,0.8433043156140025,0.8455569924256421,0.8461396720103188,0.8626090218512614
0.8395612567391708,"[63, 5]",0.8556117290192113,0.8471015956372451,0.8471253915327877,0.851393500352148,0.8444174511590242,0.8483809139513769
0.8483197093551318,0.8475363489499191,"[67, 3]",0.8483556638246041,0.8473513950667205,0.8438158290701174,0.8456783868679704,0.8473513950667205
0.8438158290701174,0.8438158290701174,0.8438158290701174,"[58, 5]",0.8551569048349177,0.8562385133755361,0.8562385133755361,0.8554092965857671
0.8562385133755361,0.85483541198119,0.8535990239934934,0.8532492626868708,"[62, 4]",0.8386111393951736,0.8260735881930922,0.8273669094266078
0.8322231473771857,0.8295833333333333,0.8286429018136335,0.8277276456111566,0.8284862809577639,"[65, 3]",0.8559945103421233,0.8564715096925788
0.8567231417099207,0.8587592664845884,0.8567231417099207,0.8564715096925788,0.8564715096925788,0.8567231417099207,"[71, 3]",0.7880816150275289
0.7939178259462957,0.7939178259462957,0.7889333189235924,0.7939178259462957,0.7939178259462957,0.7939178259462957,0.7939178259462957,"[62, 4]"
0.8376485568760611,0.8372784205498356,0.8372784205498356,0.8381134480560867,0.8372784205498356,0.8376485568760611,0.8372784205498356,0.8376485568760611
"[63, 4]",0.8591127098321343,0.8519661523145844,0.8519661523145844,0.858085808580858,0.8519661523145844,0.8519661523145844,0.8519661523145844
0.8519661523145844,"[56, 5]",0.8167388167388169,0.8293129770992367,0.8300274641440342,0.8201438848920863,0.8326232501521607,0.8303498779495524
0.8297547573013127,0.8276072994189009,"[64, 5]",0.8598239334429718,0.8599941866098245,0.8571151609150833,0.8604110120201628,0.8607668474051123
0.8609874152952565,0.8561172019016203,0.8565339533081469,"[59, 4]",0.826082547408985,0.836250251458459,0.8351582119537919,0.826082547408985
0.836250251458459,0.8367922627443078,0.8359979889391653,0.8351582119537919,"[73, 2]",0.8033688938798428,0.8025620856275987,0.8025620856275987
0.8018889138745222,0.802292907721704,0.802292907721704,0.802292907721704,0.8025620856275987,"[57, 5]",0.827801549670406,0.8157802862795298
0.8281897742975587,0.8119276825545904,0.8287292817679558,0.8138477678051056,0.8168322618351841,0.8153667054714785,"[67, 6]",0.8654834642614685
0.8649121103233951,0.8649121103233951,0.8643820988253568,0.8649121103233951,0.8649121103233951,0.8649121103233951,0.8649121103233951,"[62, 6]"
0.8373733719247467,0.8382259958450006,0.8382259958450006,0.8374205267938238,0.8382259958450006,0.8382259958450006,0.8382259958450006,0.8382259958450006
"[52, 4]",0.8135842708442855,0.806312769010043,0.8116459953752365,0.8127431395226579,0.8116459953752365,0.8113961312026913,0.806312769010043
0.806312769010043,"[63, 4]",0.7544870374473742,0.7465007776049767,0.7471966248473411,0.7454120787454122,0.7540006621785675,0.7549376586119386
0.7471966248473411,0.7452767281618138,"[54, 6]",0.8171557562076749,0.8232871583676525,0.8232871583676525,0.8226259599175875,0.8232871583676525
0.8232871583676525,0.8228143992519868,0.8236174791803125,"[68, 3]",0.798530047557285,0.8090614886731391,0.8089330024813896,0.7936851211072664
0.8091223519239082,0.810857575429869,0.8077753779697624,0.8086759469083845,"[60, 7]",0.8461285008237233,0.8580414271770959,0.8590604026845637
0.8581629341123013,0.8548490687219013,0.8593139383412939,0.8555758683729434,0.8559626046309381,"[65, 4]",0.8241858346618084,0.8181714154937636
0.8207053469852105,0.8226449481717736,0.8203204909648825,0.8178702010968921,0.8203436113323472,0.8200159580531174,"[59, 5]",0.8581047628478067
0.8617465685299383,0.8610668789808917,0.8573991031390136,0.8604998506422383,0.8617465685299383,0.8600716560509554,0.8602728811871327,"[69, 2]"
0.8549618320610687,0.8531213065434619,0.8529032258064516,0.8508847647820458,0.8541308089500861,0.8542227003765466,0.8542227003765466,0.8542227003765466
"[59, 5]",0.8471388555422169,0.8504265026780401,0.8504265026780401,0.8479793466388641,0.8478733926805143,0.8504265026780401,0.8478733926805143
0.8504265026780401,"[65, 6]",0.8253667770941789,0.8216205837173579,0.8219598809866591,0.824199829043594,0.8217337045214553,0.821846803609138
0.8217337045214553,0.8217337045214553,"[62, 7]",0.8029259896729776,0.8030567685589519,0.8025338575797292,0.8004742912579498,0.802403058438012
0.8025338575797292,0.8027953701681589,0.8030567685589519,"[59, 6]",0.8385818974054268,0.8301356102461075,0.812912114949316,0.8410165484633569
0.8110516934046346,0.825734041487123,0.8236234635754972,0.8199318227391216,"[59, 6]",0.8311542771759431,0.8287818063193214,0.8287818063193214
0.8286749001764324,0.8285634380535097,0.8287818063193214,0.8287818063193214,0.8287818063193214,"[66, 4]",0.8680256483874055,0.8627264965373304
0.8628490298154282,0.8692653960348625,0.8618794998105344,0.8628490298154282,0.8644855381697487,0.8628490298154282,"[61, 6]",0.8114739629302736
0.8022729290597531,0.8022729290597531,0.8107965997721496,0.8010008042176749,0.8015273954355742,0.8038659336761838,0.8012516763522576,"[54, 9]"
0.8312519351842296,0.8331283312833129,0.8350705088902513,0.8333846627656297,0.8330429435277237,0.8344099251512356,0.8323568712097852,0.8328023841331825
"[54, 5]",0.8219889847240985,0.8175760099958351,0.8172065409853141,0.8211686421293408,0.8180871014794748,0.8174528793085494,0.8184564107905427
0.8179639470667918,"[65, 2]",0.8082755850155671,0.8065066773772466,0.8057726999398677,0.8031098546042004,0.8057005218787635,0.8057005218787635
0.8059401966686734,0.8057871998392444,"[70, 4]",0.8083527665889337,0.8088514225500526,0.8091876514592772,0.8073471972975826,0.8088111298482294
0.8086855697269948,0.8099399810466464,0.8085599831330381,"[56, 6]",0.8120630282792445,0.8064345433379194,0.805420283717976,0.8116427599204271
0.8064006737551321,0.8057402131476207,0.8070729396905588,0.8076680008426375,"[59, 7]",0.8205643136861132,0.8188277087033747,0.8026914704136157
0.8160401002506266,0.8075962018990503,0.8114151220947339,0.8080054939664476,0.8125246937969182,"[64, 4]",0.7950646298472385,0.7936056838365898
0.795602317058754,0.8016828327684937,0.795459919602743,0.7977342459287233,0.7971664698937426,0.7984432126430003,"[57, 4]",0.7686979110293322
0.7673079013150744,0.7693145908248884,0.7693311582381729,0.7689121430128626,0.7675581648184389,0.7689121430128626,0.7682422130254846,"[65, 3]"
0.8366541923738242,0.8413681112351568,0.8443623679080743,0.8397194836873666,0.8449761735780188,0.8413681112351568,0.8449761735780188,0.8433759383242038
"[64, 5]",0.8231980807343278,0.8368809272918861,0.8204918869272375,0.8250571369208394,0.8338069676876118,0.8205704938145383,0.8189602446483181
0.8332455493521542,"[69, 1]",0.8209864787659492,0.825090700782891,0.8254545454545454,0.8215411057003723,0.8284814355254366,0.8241926237339957
0.8271063667556233,0.825090700782891,"[65, 4]",0.7944372812672683,0.7927761909149544,0.7927761909149544,0.7920427334684104,0.7927761909149544
0.7929986181483187,0.7927761909149544,0.7929986181483187,"[57, 9]",0.8418438307172662,0.846747519294377,0.843597165385767,0.8418846077061289
0.8456765412329864,0.8450817206457435,0.8445112781954888,0.8444266238973536,"[60, 6]",0.7744996549344375,0.7757669769045157,0.7831010452961673
0.7757669769045157,0.7831010452961673,0.7757669769045157,0.7757669769045157,0.7757669769045157,"[57, 4]",0.8122959126224525,0.8124296329655483
0.8124296329655483,0.8126969833408375,0.8124296329655483,0.8124296329655483,0.8126969833408375,0.8124296329655483,"[55, 5]",0.8490566037735849
0.8517642217878818,0.8510594527874922,0.8559917355371901,0.8468013468013468,0.8480134538574733,0.8547272914733478,0.847051403342794,"[65, 4]"
0.8354696364782517,0.8411351974028695,0.8411351974028695,0.8342989571263036,0.8342989571263036,0.8342989571263036,0.8411351974028695,0.8342989571263036
"[61, 6]",0.8168056164984642,0.815987768919952,0.8158095861993668,0.8164473684210526,0.8160681148346249,0.8160681148346249,0.8156802795370169
0.8158584534731324,"[61, 4]",0.7922524825484221,0.7884406746227438,0.7880820836621942,0.7883211678832116,0.7880820836621942,0.7880820836621942
0.7880820836621942,0.7880820836621942,"[60, 5]",0.8333333333333334,0.846934071000461,0.846934071000461,0.8333722287047841,0.846934071000461
0.8472270264037818,0.846934071000461,0.8453370267774699,"[60, 5]",0.850757180156658,0.8421827357796237,0.8421827357796237,0.8352020308863972
0.8421827357796237,0.8421827357796237,0.8353252247488101,0.8353252247488101,"[61, 3]",0.8338115206356213,0.8323879434990548,0.8337386690249835
0.8310773632662044,0.8341253177146646,0.8351087438970262,0.8335163628376895,0.8344605832132166,"[66, 5]",0.808995562726906,0.8104745660680245
0.8109412711182622,0.8055249724752277,0.8092705929567573,0.8105558900260887,0.8108597285067872,0.8111635377974099,"[65, 4]",0.8137990143561175
0.8109310454401016,0.8155998304366258,0.8100570462708642,0.8146341463414635,0.8126329221607826,0.8117234788149092,0.8101319710515112,"[64, 4]"
0.8488739212797305,0.850521436848204,0.8477296726504752,0.8469991546914623,0.8490665541609534,0.850521436848204,0.8467554428239273,0.8490665541609534
"[61, 6]",0.8435881499896416,0.841572917741769,0.8426165133822465,0.8460896767466111,0.841572917741769,0.8385093167701863,0.8409396667701543
0.8424968995452667,"[67, 4]",0.8514328010997145,0.8607007176023639,0.8600992503431527,0.8524798643493006,0.8600992503431527,0.8600992503431527
0.8533191715347848,0.853927813163482,"[63, 6]",0.8688099041533547,0.8687308339103769,0.8684731012658228,0.8646675872953244,0.869212504946577
0.8689027406747799,0.8691265209219508,0.8685251087386319,"[56, 4]",0.846681460560823,0.8592174263816055,0.8592174263816055,0.8485219164118247
0.8592174263816055,0.8587570621468927,0.8587570621468927,0.8587570621468927,"[48, 6]",0.8332246950367818,0.8358264424416983,0.8358264424416983
0.8327276115925822,0.8358264424416983,0.8363670133729569,0.8358264424416983,0.8358264424416983,"[63, 5]",0.8167244367417678,0.8159462680099665
0.8156811782542778,0.8183688941839057,0.8156811782542778,0.8156811782542778,0.8195586326265686,0.819824694297154,"[64, 4]",0.8447323704333051
0.842564048049325,0.8424074861760952,0.8477707006369427,0.8434838160136285,0.8431017976810978,0.8414012738853505,0.8428556229386105,"[71, 3]"
0.7680680207841285,0.7726523887973641,0.7716405605935697,0.7806069061737008,0.7726471624955938,0.7714958775029447,0.774958891237961,0.782983682983683
"[64, 4]",0.8586781300376142,0.8576048291473537,0.8576048291473537,0.8561614426792614,0.8576048291473537,0.8576048291473537,0.8576048291473537
0.8576048291473537,"[64, 3]",0.8145454545454545,0.8146679881070367,0.8146679881070367,0.8132304299889747,0.8150594451783356,0.8146679881070367
0.8150594451783356,0.8146679881070367,"[56, 5]",0.8152295632698768,0.8135971588026382,0.8133563381711153,0.8160276619546425,0.8133563381711153
0.8135971588026382,0.8133563381711153,0.8135971588026382,"[58, 7]",0.8456829216803885,0.8471551543145076,0.8517356754496027,0.84957246912277
0.8509394572025052,0.8472091318462667,0.8529350323793607,0.846476510067114,"[62, 7]",0.8134760828995188,0.8143910007757951,0.8057525610717101
0.8123383084577114,0.8026716432570473,0.8017420568148075,0.8027545499262174,0.8057267846490357,"[61, 4]",0.8181414947882013,0.8133779264214046
0.8133779264214046,0.8160460992907802,0.8143032193383091,0.8127436782889607,0.8136424431564869,0.8150951797840364,"[54, 5]",0.8458369263198235
0.8393417673356796,0.8397411496003045,0.8401486988847583,0.840152235965747,0.8396612427443144,0.8393417673356796,0.840152235965747,"[57, 6]"
0.8323574452752004,0.834189883689478,0.8317403065825067,0.8291230602670516,0.8347997845214581,0.8311336105586692,0.8313372354795138,0.8339483394833949
"[70, 4]",0.7784256559766763,0.7812197483059052,0.776791144629607,0.77549031550737,0.7777237354085604,0.7784111582777441,0.7775346462436179
0.778857837181045,"[65, 4]",0.8237877401646844,0.8266570864020119,0.8212913846716662,0.8265563152213026,0.8216147023863949,0.8266570864020119
0.8262353998203055,0.826973152554548,"[62, 6]",0.8509358937057511,0.8515753756665051,0.8517980032955316,0.8510679611650486,0.8515753756665051
0.8515753756665051,0.8515753756665051,0.8515753756665051,"[72, 4]",0.8234277069375405,0.8248246087425795,0.8248246087425795,0.8241532301698951
